2019-03-20 10:02:06;SimpleConsoleNoCache;1;1138
2019-03-20 10:02:08;SimpleConsoleNoCache;2;321
2019-03-20 10:02:09;SimpleConsoleNoCache;3;347
2019-03-20 10:02:10;SimpleConsoleNoCache;4;286
2019-03-20 10:02:12;SimpleConsoleNoCache;5;281
2019-03-20 10:02:13;SimpleConsoleNoCache;6;288
2019-03-20 10:02:14;SimpleConsoleNoCache;7;306
2019-03-20 10:02:16;SimpleConsoleNoCache;8;268
2019-03-20 10:02:17;SimpleConsoleNoCache;9;289
2019-03-20 10:02:18;SimpleConsoleNoCache;10;291
2019-03-20 10:02:20;SimpleConsoleNoCache;11;290
2019-03-20 10:02:21;SimpleConsoleNoCache;12;318
2019-03-20 10:02:22;SimpleConsoleNoCache;13;264
2019-03-20 10:02:24;SimpleConsoleNoCache;14;260
2019-03-20 10:02:25;SimpleConsoleNoCache;15;285
2019-03-20 10:02:26;SimpleConsoleNoCache;16;274
2019-03-20 10:02:28;SimpleConsoleNoCache;17;255
2019-03-20 10:02:29;SimpleConsoleNoCache;18;265
2019-03-20 10:02:30;SimpleConsoleNoCache;19;279
2019-03-20 10:02:32;SimpleConsoleNoCache;20;285
