2019-09-15 02:24:44;SimpleConsole;1;1101
2019-09-15 02:24:45;SimpleConsole;2;235
2019-09-15 02:24:47;SimpleConsole;3;244
2019-09-15 02:24:48;SimpleConsole;4;246
2019-09-15 02:24:49;SimpleConsole;5;235
2019-09-15 02:24:50;SimpleConsole;6;225
2019-09-15 02:24:52;SimpleConsole;7;229
2019-09-15 02:24:53;SimpleConsole;8;231
2019-09-15 02:24:54;SimpleConsole;9;232
2019-09-15 02:24:55;SimpleConsole;10;227
