SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;1446;1446;1446;1446;1513;1514;1516;1522;1545;1585
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;118;119;120;125;125;127;125;128;135
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;117;121;123;123;127;128;129;129;129;147
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;140;141;143;135;143;147;151;148;181;152
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;123;128;129;132;129;131;135;136;137;147
SimpleConsoleRuby;120;122;120;123;124;133;143;142;238;249
