2019-03-20 11:10:20;SimpleConsoleHttp2;1;1867
2019-03-20 11:10:21;SimpleConsoleHttp2;2;124
2019-03-20 11:10:22;SimpleConsoleHttp2;3;135
2019-03-20 11:10:23;SimpleConsoleHttp2;4;107
2019-03-20 11:10:24;SimpleConsoleHttp2;5;99
2019-03-20 11:10:25;SimpleConsoleHttp2;6;86
2019-03-20 11:10:27;SimpleConsoleHttp2;7;96
2019-03-20 11:10:28;SimpleConsoleHttp2;8;90
2019-03-20 11:10:29;SimpleConsoleHttp2;9;69
2019-03-20 11:10:30;SimpleConsoleHttp2;10;83
2019-03-20 11:10:31;SimpleConsoleHttp2;11;72
2019-03-20 11:10:32;SimpleConsoleHttp2;12;72
2019-03-20 11:10:33;SimpleConsoleHttp2;13;77
2019-03-20 11:10:34;SimpleConsoleHttp2;14;90
2019-03-20 11:10:36;SimpleConsoleHttp2;15;79
2019-03-20 11:10:37;SimpleConsoleHttp2;16;73
2019-03-20 11:10:38;SimpleConsoleHttp2;17;72
2019-03-20 11:10:39;SimpleConsoleHttp2;18;76
2019-03-20 11:10:40;SimpleConsoleHttp2;19;106
2019-03-20 11:10:41;SimpleConsoleHttp2;20;87
