2019-04-09 21:29:42;SimpleConsoleCPP;1;2666
2019-04-09 21:29:46;SimpleConsoleCPP;2;2194
2019-04-09 21:29:49;SimpleConsoleCPP;3;2395
2019-04-09 21:29:52;SimpleConsoleCPP;4;2202
2019-04-09 21:29:56;SimpleConsoleCPP;5;2179
2019-04-09 21:29:59;SimpleConsoleCPP;6;2219
2019-04-09 21:30:02;SimpleConsoleCPP;7;2130
2019-04-09 21:30:05;SimpleConsoleCPP;8;2179
2019-04-09 21:30:09;SimpleConsoleCPP;9;2260
2019-04-09 21:30:12;SimpleConsoleCPP;10;2137
2019-04-09 21:30:18;SimpleConsoleCPP;11;5387
2019-04-09 21:30:21;SimpleConsoleCPP;12;2194
2019-04-09 21:30:25;SimpleConsoleCPP;13;2229
2019-04-09 21:30:28;SimpleConsoleCPP;14;2191
2019-04-09 21:30:31;SimpleConsoleCPP;15;2180
2019-04-09 21:30:34;SimpleConsoleCPP;16;2408
2019-04-09 21:30:38;SimpleConsoleCPP;17;2163
2019-04-09 21:30:41;SimpleConsoleCPP;18;2341
2019-04-09 21:30:44;SimpleConsoleCPP;19;2158
2019-04-09 21:30:50;SimpleConsoleCPP;20;5167
