2019-03-20 15:39:19;SimpleConsoleRust;1;819
2019-03-20 15:39:20;SimpleConsoleRust;2;271
2019-03-20 15:39:22;SimpleConsoleRust;3;277
2019-03-20 15:39:23;SimpleConsoleRust;4;302
2019-03-20 15:39:24;SimpleConsoleRust;5;258
2019-03-20 15:39:25;SimpleConsoleRust;6;266
2019-03-20 15:39:27;SimpleConsoleRust;7;244
2019-03-20 15:39:28;SimpleConsoleRust;8;296
2019-03-20 15:39:29;SimpleConsoleRust;9;250
2019-03-20 15:39:31;SimpleConsoleRust;10;548
2019-03-20 15:39:32;SimpleConsoleRust;11;378
2019-03-20 15:39:34;SimpleConsoleRust;12;272
2019-03-20 15:39:35;SimpleConsoleRust;13;505
2019-03-20 15:39:36;SimpleConsoleRust;14;246
2019-03-20 15:39:38;SimpleConsoleRust;15;234
2019-03-20 15:39:39;SimpleConsoleRust;16;253
2019-03-20 15:39:40;SimpleConsoleRust;17;242
2019-03-20 15:39:42;SimpleConsoleRust;18;250
2019-03-20 15:39:43;SimpleConsoleRust;19;245
2019-03-20 15:39:44;SimpleConsoleRust;20;243
