2019-03-20 21:35:58;SimpleConsoleErlang;1;682
2019-03-20 21:36:00;SimpleConsoleErlang;2;147
2019-03-20 21:36:01;SimpleConsoleErlang;3;130
2019-03-20 21:36:02;SimpleConsoleErlang;4;337
2019-03-20 21:36:03;SimpleConsoleErlang;5;136
2019-03-20 21:36:04;SimpleConsoleErlang;6;129
2019-03-20 21:36:05;SimpleConsoleErlang;7;129
2019-03-20 21:36:07;SimpleConsoleErlang;8;246
2019-03-20 21:36:08;SimpleConsoleErlang;9;171
2019-03-20 21:36:09;SimpleConsoleErlang;10;131
2019-03-20 21:36:10;SimpleConsoleErlang;11;148
2019-03-20 21:36:11;SimpleConsoleErlang;12;143
2019-03-20 21:36:13;SimpleConsoleErlang;13;200
2019-03-20 21:36:14;SimpleConsoleErlang;14;131
2019-03-20 21:36:15;SimpleConsoleErlang;15;141
2019-03-20 21:36:16;SimpleConsoleErlang;16;143
2019-03-20 21:36:17;SimpleConsoleErlang;17;129
2019-03-20 21:36:19;SimpleConsoleErlang;18;270
2019-03-20 21:36:20;SimpleConsoleErlang;19;146
2019-03-20 21:36:21;SimpleConsoleErlang;20;144
