2019-04-09 21:27:30;SimpleConsoleCPP;1;767
2019-04-09 21:27:32;SimpleConsoleCPP;2;227
2019-04-09 21:27:33;SimpleConsoleCPP;3;215
2019-04-09 21:27:34;SimpleConsoleCPP;4;243
2019-04-09 21:27:35;SimpleConsoleCPP;5;228
2019-04-09 21:27:37;SimpleConsoleCPP;6;228
2019-04-09 21:27:38;SimpleConsoleCPP;7;223
2019-04-09 21:27:39;SimpleConsoleCPP;8;238
2019-04-09 21:27:40;SimpleConsoleCPP;9;219
2019-04-09 21:27:42;SimpleConsoleCPP;10;274
2019-04-09 21:27:43;SimpleConsoleCPP;11;235
2019-04-09 21:27:44;SimpleConsoleCPP;12;246
2019-04-09 21:27:45;SimpleConsoleCPP;13;222
2019-04-09 21:27:47;SimpleConsoleCPP;14;229
2019-04-09 21:27:48;SimpleConsoleCPP;15;222
2019-04-09 21:27:49;SimpleConsoleCPP;16;208
2019-04-09 21:27:50;SimpleConsoleCPP;17;221
2019-04-09 21:27:52;SimpleConsoleCPP;18;252
2019-04-09 21:27:53;SimpleConsoleCPP;19;259
2019-04-09 21:27:54;SimpleConsoleCPP;20;302
