2019-03-20 21:08:43;SimpleConsoleScala;1;1782
2019-03-20 21:08:44;SimpleConsoleScala;2;208
2019-03-20 21:08:45;SimpleConsoleScala;3;195
2019-03-20 21:08:46;SimpleConsoleScala;4;229
2019-03-20 21:08:48;SimpleConsoleScala;5;304
2019-03-20 21:08:49;SimpleConsoleScala;6;235
2019-03-20 21:08:50;SimpleConsoleScala;7;226
2019-03-20 21:08:51;SimpleConsoleScala;8;148
2019-03-20 21:08:53;SimpleConsoleScala;9;236
2019-03-20 21:08:54;SimpleConsoleScala;10;244
2019-03-20 21:08:55;SimpleConsoleScala;11;299
2019-03-20 21:08:57;SimpleConsoleScala;12;209
2019-03-20 21:08:58;SimpleConsoleScala;13;155
2019-03-20 21:08:59;SimpleConsoleScala;14;189
2019-03-20 21:09:00;SimpleConsoleScala;15;144
2019-03-20 21:09:01;SimpleConsoleScala;16;295
2019-03-20 21:09:03;SimpleConsoleScala;17;149
2019-03-20 21:09:04;SimpleConsoleScala;18;179
2019-03-20 21:09:05;SimpleConsoleScala;19;139
2019-03-20 21:09:06;SimpleConsoleScala;20;201
